AMKA;hire_date;staff_type;image_url;im_description
31015068774;7/3/1996;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015012548;12/10/2024;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015002595;9/2/2000;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015046423;21/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015085274;8/10/2022;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015092006;23/9/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015003576;23/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015023590;22/2/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015054994;20/4/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015069746;13/2/2023;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015011488;21/12/1997;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015080368;15/12/2015;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015063751;16/10/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015011013;24/6/2012;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015095539;15/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015024786;28/12/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015022458;26/2/2010;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015033188;14/4/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015099991;5/12/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015011825;24/7/2021;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015010700;10/12/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015088752;6/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015076738;21/12/2001;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015035872;19/1/2013;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015085746;9/11/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015029665;12/8/2010;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015081795;9/11/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015007536;22/2/2000;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015095655;22/3/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015048804;18/3/2026;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015086326;8/5/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015020423;2/12/2023;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015005351;29/2/2000;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015079851;25/7/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015096155;26/5/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015001382;19/9/2025;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015076756;25/2/2009;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015027658;13/4/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015016447;29/9/2022;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015014289;28/9/2013;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015046272;3/2/2020;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015040027;24/12/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015079815;22/7/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015020593;24/1/2001;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015017286;12/2/2004;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015071494;29/7/2018;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015007670;23/2/2020;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015009598;23/1/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015007965;17/2/1998;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015097582;9/4/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015077871;28/12/2012;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015061245;16/8/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015075695;27/9/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015037674;20/8/2006;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015090543;20/3/2025;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015001275;23/6/2003;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015036871;9/1/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015071591;2/6/2011;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015057679;30/4/2020;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015026953;1/7/2019;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015076266;15/2/2026;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015035694;3/10/2020;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015003157;22/3/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015042427;29/1/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015066730;12/11/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015093808;29/11/2019;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015015395;27/10/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015071993;28/3/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015011442;13/12/2005;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015059301;26/11/2001;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015003200;4/1/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015071485;24/5/2023;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015094200;26/5/2004;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015086610;28/8/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015098983;13/3/2003;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015043337;16/11/2002;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015037601;19/9/2013;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015077951;28/7/2000;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015090865;28/1/1999;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015008740;20/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015030181;6/3/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015066384;3/8/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015071127;12/10/2017;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015025311;18/6/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015030831;16/6/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015012325;9/2/2014;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015047985;17/3/2008;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015087316;5/6/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015016429;17/9/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015020968;24/12/2020;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015054538;11/1/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015084621;18/2/1997;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015063270;22/6/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015047342;26/1/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015065624;7/3/2010;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015058632;10/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015024198;12/6/2005;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015015607;4/3/2008;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015072046;19/7/2011;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015025259;4/8/2002;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015031411;9/6/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015057517;28/2/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015077559;18/8/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015037399;27/11/2024;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015005798;28/8/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015054967;27/6/1996;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015019015;9/11/2020;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015056224;13/8/2008;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015052273;7/4/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015029905;12/10/2022;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015089421;7/2/2007;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015083392;1/2/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015070805;2/2/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015069292;30/4/2009;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
49900000001;3/8/1995;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
49900000002;22/11/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015073161;22/1/2020;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015072732;22/6/2024;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015015206;12/1/2020;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015032054;23/5/2018;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015003451;28/9/2014;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015007938;4/10/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015070182;18/11/1999;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015082758;21/11/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015072126;19/4/2015;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015067043;25/4/2010;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015032456;13/5/2013;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015028853;13/1/2024;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015009847;18/12/2004;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015063289;4/5/2017;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015078656;13/9/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015060219;23/11/1995;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015019596;31/7/2007;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015003610;4/12/2009;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015075409;26/1/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015040946;11/3/1997;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015056171;5/5/2019;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015095209;31/10/2007;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015004165;19/9/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015030092;5/2/2001;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015016223;19/4/2008;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015049778;21/12/2014;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015073045;8/1/1997;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015092462;27/11/2008;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015056000;31/5/2018;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015072420;29/6/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015083034;1/11/2005;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015037200;26/6/2016;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015074231;29/5/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015092239;28/3/1996;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015068774;7/3/1996;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015012548;12/10/2024;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015002595;9/2/2000;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015046423;21/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015085274;8/10/2022;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015092006;23/9/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015003576;23/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015023590;22/2/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015054994;20/4/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015069746;13/2/2023;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015011488;21/12/1997;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015080368;15/12/2015;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015063751;16/10/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015011013;24/6/2012;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015095539;15/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015024786;28/12/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015022458;26/2/2010;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015033188;14/4/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015099991;5/12/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015011825;24/7/2021;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015010700;10/12/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015088752;6/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015076738;21/12/2001;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015035872;19/1/2013;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015085746;9/11/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015029665;12/8/2010;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015081795;9/11/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015007536;22/2/2000;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015095655;22/3/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015048804;18/3/2026;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015086326;8/5/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015020423;2/12/2023;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015005351;29/2/2000;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015079851;25/7/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015096155;26/5/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015001382;19/9/2025;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015076756;25/2/2009;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015027658;13/4/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015016447;29/9/2022;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015014289;28/9/2013;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015046272;3/2/2020;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015040027;24/12/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015079815;22/7/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015020593;24/1/2001;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015017286;12/2/2004;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015071494;29/7/2018;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015007670;23/2/2020;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015009598;23/1/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015007965;17/2/1998;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015097582;9/4/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015077871;28/12/2012;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015061245;16/8/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015075695;27/9/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015037674;20/8/2006;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015090543;20/3/2025;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015001275;23/6/2003;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015036871;9/1/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015071591;2/6/2011;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015057679;30/4/2020;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015026953;1/7/2019;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015076266;15/2/2026;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015035694;3/10/2020;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015003157;22/3/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015042427;29/1/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015066730;12/11/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015093808;29/11/2019;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015015395;27/10/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015071993;28/3/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
41015011442;13/12/2005;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015059301;26/11/2001;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015003200;4/1/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015071485;24/5/2023;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015094200;26/5/2004;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015065483;4/5/2005;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015060139;28/12/2001;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015015536;9/12/2021;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015046806;4/3/2014;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015077700;12/7/1997;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015023714;22/7/2015;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015096672;30/10/2016;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015079432;8/4/2011;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015048537;18/12/2006;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015080313;17/11/2013;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015099713;31/3/2022;administrator;images/administrator.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015068907;25/4/2003;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015032367;20/8/2011;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015090703;21/2/2025;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015054592;26/3/2018;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015077158;9/12/2009;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015089948;27/9/2012;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015003932;17/7/2022;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015066543;19/5/2005;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015027863;28/2/2005;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015034819;22/7/2024;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015033972;20/2/2013;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015049634;4/1/2014;administrator;images/administrator.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015090026;30/9/2015;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015032401;7/5/2026;administrator;images/administrator.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015043113;4/5/2010;administrator;images/administrator.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015081651;24/9/2011;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015067720;26/6/2017;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015001863;8/4/2023;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015079478;18/10/2021;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015012138;8/10/2015;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015076541;23/7/2003;administrator;images/administrator.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015085112;23/5/2000;administrator;images/administrator.png;Ειδική στη διαγνωστική απεικόνιση.
21015046441;6/8/2004;administrator;images/administrator.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015041669;27/12/1996;administrator;images/administrator.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015042490;5/3/2021;administrator;images/administrator.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
